TABLE_NAME,COLUMN_NAME,IS_PHI,DE_IDENTIFICATION_RULE,MASK_VALUE,REFERENCE_PATIENT_ID,REFERENCE_ENCOUNTER_ID
Claim,DisabilityToDate,Yes,DATE_OFFSET,,,
Claim,HospAdmitDate,Yes,DATE_OFFSET,,,
Claim,HospDischDate,Yes,DATE_OFFSET,,,
Claim,LabIndicatorFlag,No,,,,
Claim,LabCharges,Yes,MASK,LabCharges,,
Claim,MedicaidResubCode,No,,,,
Claim,ResubRefNo,No,,,,
Claim,ProvAssignInd,No,,,,
Claim,ProvSigInd,No,,,,
Claim,ProvSigDate,Yes,DATE_OFFSET,,,
Claim,MedigapClaim,No,,,,
Claim,TotalClaimChrgs,Yes,MASK,TotalClaimChrgs,,
Claim,ClaimBalance,Yes,MASK,ClaimBalance,,
Claim,PatientOriginalAmountDue,Yes,MASK,PatientOriginalAmountDue,,
Claim,PatientAdjustedAmountDue,Yes,MASK,PatientAdjustedAmountDue,,
Claim,AmountPaidByPatient,Yes,MASK,AmountPaidByPatient,,
Claim,PatientLastPaymentDate,Yes,DATE_OFFSET,,,
Claim,PatientBalance,Yes,MASK,PatientBalance,,
Claim,PatientOriginalBillingDate,Yes,DATE_OFFSET,,,
Claim,InsuranceOriginalAmountDue,Yes,MASK,InsuranceOriginalAmountDue,,
Claim,InsuranceAdjustedAmountDue,Yes,MASK,InsuranceAdjustedAmountDue,,
Claim,AmountPaidByInsurance,Yes,MASK,AmountPaidByInsurance,,
Claim,InsuranceLastPaymentDate,Yes,DATE_OFFSET,,,
Claim,InsuranceBalance,Yes,MASK,InsuranceBalance,,
Claim,ContWriteOffAmount,Yes,MASK,ContWriteOffAmount,,
Claim,PatientCoPayAmount,Yes,MASK,PatientCoPayAmount,,
Claim,PatientAmountNotCovered,Yes,MASK,PatientAmountNotCovered,,
Claim,PatientDeductibleAmount,Yes,MASK,PatientDeductibleAmount,,
Claim,PatientCoInsuranceAmount,Yes,MASK,PatientCoInsuranceAmount,,
Claim,Reserved10d,No,,,,
Claim,Reserved19,No,,,,
Claim,CollectionFlag,No,,,,
Claim,CollectionUserID,No,,,,
Claim,CollectionAgencyID,No,,,,
Claim,RevisionNumber,No,,,,
Claim,RevisionUserID,No,,,,
Claim,RevisionDateTime,Yes,DATE_OFFSET,,,
Claim,AmendedClaim,No,,,,
Claim,AdjustmentAmount,Yes,MASK,AdjustmentAmount,,
Claim,LastAdjustmentDate,Yes,DATE_OFFSET,,,
Claim,ContWriteOffDate,Yes,DATE_OFFSET,,,
Claim,ContWriteOffExpected,Yes,MASK,ContWriteOffExpected,,
Claim,RenderingProviderID,No,,,,
Claim,SubOrder,No,,,,
Claim,Priority,No,,,,
Claim,State,No,,,,
Claim,VisitID,Yes,ENCOUNTER_ID,,,
Claim,IncludePaidInFull,No,,,,
Claim,DelayReasonCode,No,,,,
Claim,ReprocessFlag,No,,,,
Claim,ClaimFollowUpReasonID,No,,,,
Claim,ClaimFollowUpDate,Yes,DATE_OFFSET,,,
Claim,ClaimFrequencyCode,No,,,,
Claim,ClaimCombinationId,No,,,,
ClinicalDiscontinuedReason,DiscontinuedReasonid,No,,,,
ClinicalDiscontinuedReason,Description,No,,,,
ClinicalDocuments,DocumentID,No,,,,
ClinicalDocuments,SequenceNumber,No,,,,
ClinicalDocuments,PatientID,Yes,PATIENT_ID,,,
ClinicalDocuments,CreatedBy,No,,,,
ClinicalDocuments,DocTypeID,No,,,,
ClinicalDocuments,DocName,Yes,NOTES,,,
ClinicalDocuments,DocDescription,Yes,NOTES,,,
ClinicalDocuments,VisitID,Yes,ENCOUNTER_ID,,,
ClinicalDocuments,StatusID,No,,,,
ClinicalDocuments,LastModifiedId,No,,,,
ClinicalDocuments,LastModified,Yes,DATE_OFFSET,,,
ClinicalDocuments,CreatedId,No,,,,
ClinicalDocuments,Created,Yes,DATE_OFFSET,,,
ClinicalDocuments,Enabled,No,,,,
ClinicalDocuments,FileType,No,,,,
ClinicalDocuments,ExternalVisitDate,Yes,DATE_OFFSET,,,
ClinicalDocuments,Priority,No,,,,
ClinicalDocuments,IsCached,No,,,,
ClinicalDocuments,ConfidentialityLevel,No,,,,
ClinicalMedStatus,StatusID,No,,,,
ClinicalMedStatus,StatusDescription,No,,,,
ClinicalPatMeds,ClinicalPatMedID,No,,,,
ClinicalPatMeds,OriginalPatMedID,No,,,,
ClinicalPatMeds,UserID,No,,,,
ClinicalPatMeds,PatientID,Yes,PATIENT_ID,,,
ClinicalPatMeds,VisitID,Yes,ENCOUNTER_ID,,,
ClinicalPatMeds,OrderingDocumentID,No,,,,
ClinicalPatMeds,OrderingSeqNumber,No,,,,
ClinicalPatMeds,StatusID,No,,,,
ClinicalPatMeds,StartDT,Yes,DATE_OFFSET,,,
ClinicalPatMeds,MCProvCode,Yes,MASK,MCProvCode,,
ClinicalPatMeds,MedicationID,No,,,,
ClinicalPatMeds,MedicationName,No,,,,
ClinicalPatMeds,NameType,No,,,,
ClinicalPatMeds,DrugNameID,No,,,,
ClinicalPatMeds,MedicationStrength,No,,,,
ClinicalPatMeds,MedicationStrengthUnit,No,,,,
ClinicalPatMeds,DoseFormID,No,,,,
ClinicalPatMeds,DoseForm,No,,,,
ClinicalPatMeds,DoseTypeID,No,,,,
ClinicalPatMeds,DoseType,No,,,,
ClinicalPatMeds,DoseQuantity,No,,,,
ClinicalPatMeds,DoseQuantityUnit,No,,,,
ClinicalPatMeds,RouteID,No,,,,
ClinicalPatMeds,Route,No,,,,
ClinicalPatMeds,Duration,No,,,,
ClinicalPatMeds,Durationunitid,No,,,,
ClinicalPatMeds,DispenseAmount,No,,,,
ClinicalPatMeds,DispenseUnit,No,,,,
ClinicalPatMeds,NumRefills,No,,,,
ClinicalPatMeds,ExpireDate,Yes,DATE_OFFSET,,,
ClinicalPatMeds,Description,No,,,,
ClinicalPatMeds,SIG,No,,,,
ClinicalPatMeds,SIGModeID,No,,,,
ClinicalPatMeds,Frequency,No,,,,
ClinicalPatMeds,Enable,No,,,,
ClinicalPatMeds,DispenseAsWritten,No,,,,
ClinicalPatMeds,OSID,No,,,,
ClinicalPatMeds,FrequencyCode,No,,,,
ClinicalPatMeds,StartDateText,Yes,DATE_OFFSET,,,
ClinicalPatMeds,DEACode,No,,,,
ClinicalPatMeds,CareProviderID,No,,,,
ClinicalPatMeds,SigInd,No,,,,
ClinicalPatMeds,CreateDate,Yes,DATE_OFFSET,,,
ClinicalPatMeds,External,No,,,,
ClinicalPatMeds,Maintenance,No,,,,
ClinicalPatMeds,ActionID,No,,,,
ClinicalPatMeds,ValidScript,No,,,,
ClinicalPatMeds,SampleGiven,No,,,,
ClinicalPatMeds,RemovalReasonid,No,,,,
ClinicalPatMeds,DateTimeRemoved,Yes,DATE_OFFSET,,,
ClinicalPatMeds,MedicalAlertOverrideID,No,,,,
ClinicalPatMeds,ControlledConsecNum,No,,,,
ClinicalPatMeds,PharmacyID,No,,,,
ClinicalPatMeds,EPrescribeDone,No,,,,
ClinicalPatMeds,EPrescribeDate,Yes,DATE_OFFSET,,,
ClinicalPatMeds,SureScriptsSPI,No,,,,
ClinicalPatMeds,LocationID,No,,,,
ClinicalPatMeds,SupervisorID,No,,,,
ClinicalPatMeds,ProductCode,No,,,,
ClinicalPatMeds,MedicalConditionID,No,,,,
ClinicalPatMeds,MedicalCondition,No,,,,
ClinicalPatMeds,PlanID,No,,,,
ClinicalPatMeds,PharmacyRequestID,No,,,,
ClinicalPatMeds,EffectiveDT,Yes,DATE_OFFSET,,,
ClinicalPatMeds,ExternalProviderName,No,,,,
ClinicalPatMeds,PharmacyVerifiedDate,Yes,DATE_OFFSET,,,
ClinicalPatMeds,DestinationParticipantID,No,,,,
ClinicalPatMeds,HealthPlanID,No,,,,
ClinicalPatMeds,HealthPlanGroupID,No,,,,
ClinicalPatMeds,FormularyDetails,No,,,,
ClinicalPatMeds,AdministeredInOffice,No,,,,
ClinicalPatMeds,NADEAN,No,,,,
ClinicalPatMeds,GHB,No,,,,
ClinicalPatMeds,Package,No,,,,
ClinicalPatMeds,LastModifiedBy,No,,,,
ClinicalPatMeds,LastModifiedDateTime,Yes,DATE_OFFSET,,,
ClinicalPatMeds,IndicationFeedback,Yes,NOTES,,,
ClinicalPatMedsDiscontinued,ClinicalPatmedid,No,,,,
ClinicalPatMedsDiscontinued,DiscontinuedDate,Yes,DATE_OFFSET,,,
ClinicalPatMedsDiscontinued,DiscontinuedReasonID,No,,,,
ClinicalPatMedsDiscontinued,CareProviderID,No,,,,
ClinicalPatMedsDiscontinued,UserID,No,,,,
ClinicalPatMedsDiscontinued,DiscontinuingDocumentID,No,,,,
ClinicalPatMedsDiscontinued,DiscontinuingDocumentSeqNumber,No,,,,
ClinicalPatMedsFillStatus,ClinicalPatMedID,No,,,,
ClinicalPatMedsFillStatus,StatusDate,Yes,DATE_OFFSET,,,
ClinicalPatMedsFillStatus,RxFillStatusID,No,,,,
ClinicalPatMedsFillStatus,RxFillStatusReasonID,No,,,,
ClinicalPatMedsFillStatus,RxFillStatusReasonText,Yes,NOTES,,,
ClinicalPatMedsFillStatus,QuantityDispensed,No,,,,
ClinicalPatMedsFillStatus,PotencyUnitCode,No,,,,
fctPatientHistory,PatientID,Yes,PATIENT_ID,,,
fctPatientHistory,PatHistItemID,No,,,,
fctPatientHistory,PatHistCatPatHistItemID,No,,,,
fctPatientHistory,HistoryType,No,,,,
fctPatientHistory,AltSystem,No,,,,
fctPatientHistory,AltSystemCode,No,,,,
fctPatientHistory,ProblemListMember,No,,,,
fctPatientHistory,PatHistCatDescription,Yes,NOTES,,,
fctPatientHistory,Description,Yes,NOTES,,,
fctPatientHistory,CreatedBy,No,,,,
fctPatientHistory,CreateDate,Yes,DATE_OFFSET,,,
fctPatientHistory,LastChanged,Yes,DATE_OFFSET,,,
fctPatientHistory,LastChangedBy,No,,,,
fctPatientHistory,DateOfOnset,Yes,DATE_OFFSET,,,
fctPatientHistory,Note,Yes,NOTES,,,
fctPatientHistory,PatHistProblemListID,No,,,,
fctPatientHistory,ProblemListLastChanged,Yes,DATE_OFFSET,,,
fctPatientHistory,ProblemListStatusDesc,Yes,NOTES,,,
fctPatientHistory,PreModifierText,Yes,NOTES,,,
fctPatientHistory,PostModifierText,Yes,NOTES,,,
fctPatientHistory,Relation,No,,,,
fctPatientHistory,AgeOfOnset,Yes,DATE_OFFSET,,,
LabNoteDetail,LabNoteID,No,,,,
LabNoteDetail,SeqNo,No,,,,
LabNoteDetail,Note,Yes,GENERIC_NOTES,,,
MedicationRxNormFact,Medid,No,,,,
MedicationRxNormFact,descdisplay,No,,,,
MedicationRxNormFact,PMID,No,,,,
