TABLE_NAME,COLUMN_NAME,IS_PHI,DE_IDENTIFICATION_RULE,MASK_VALUE,REFERENCE_PATIENT_ID,REFERENCE_ENCOUNTER_ID
ASCX12_835D_SupplementalInfo,SupplementalAmount,,,,,
ASCX12_835D_SupplementalQty,X12DCSQ835ID,,,,,
ASCX12_835D_SupplementalQty,X12DC835ID,,,,,
ASCX12_835D_SupplementalQty,X12DS835ID,,,,,
ASCX12_835D_SupplementalQty,SuppQuantityQualifier,,,,,
ASCX12_835D_SupplementalQty,SuppQuantity,,,,,
ASCX12_835H_OtherPayeeInfo,X12HOPEI835ID,,,,,
ASCX12_835H_OtherPayeeInfo,X12H835ID,,,,,
ASCX12_835H_OtherPayeeInfo,PayeeIDQualifier,,,,,
ASCX12_835H_OtherPayeeInfo,PayeeID,,,,,
ASCX12_835H_OtherPayerInfo,X12HOPRI835ID,,,,,
ASCX12_835H_OtherPayerInfo,X12H835ID,,,,,
ASCX12_835H_OtherPayerInfo,PayerIDQualifier,,,,,
ASCX12_835H_OtherPayerInfo,PayerID,,,,,
ASCX12_835H_Transaction,X12H835ID,,,,,
ASCX12_835H_Transaction,X12TransactionID,,,,,
ASCX12_835H_Transaction,TransactionCode,,,,,
ASCX12_835H_Transaction,LoopCount,,,,,
ASCX12_835H_Transaction,HandlingCode,,,,,
ASCX12_835H_Transaction,TotalPaymentAmount,,,,,
ASCX12_835H_Transaction,CreditDebitFlag,,,,,
ASCX12_835H_Transaction,PaymentMethodCode,,,,,
ASCX12_835H_Transaction,PaymentFormatCode,,,,,
ASCX12_835H_Transaction,SenderDFIQualifier,,,,,
ASCX12_835H_Transaction,SenderDFINumber,,,,,
ASCX12_835H_Transaction,SenderAcctNumQualifier,,,,,
ASCX12_835H_Transaction,SenderAcctNumber,,,,,
ASCX12_835H_Transaction,OriginatingCompanyID,,,,,
ASCX12_835H_Transaction,OrigCompanySupplementalCode,,,,,
ASCX12_835H_Transaction,ReceiverDFIQualifier,,,,,
ASCX12_835H_Transaction,ReceiverDFINumber,,,,,
ASCX12_835H_Transaction,ReceiverAcctNumQualifier,,,,,
ASCX12_835H_Transaction,ReceiverAcctNumber,,,,,
ASCX12_835H_Transaction,CheckOrEFTDate,,,,,
ASCX12_835H_Transaction,TraceTypeCode,,,,,
ASCX12_835H_Transaction,CheckOrEFTTraceNumber,,,,,
ASCX12_835H_Transaction,ReceiverID,,,,,
ASCX12_835H_Transaction,VersionNumber,,,,,
ASCX12_835H_Transaction,ProductionDate,,,,,
ASCX12_835H_Transaction,PayerName,,,,,
ASCX12_835H_Transaction,PayerIDCodeQualifier,,,,,
