TABLE_NAME,COLUMN_NAME,IS_PHI,DE_IDENTIFICATION_RULE,MASK_VALUE,REFERENCE_PATIENT_ID,REFERENCE_ENCOUNTER_ID
ProcedureMasterInfo,ProcedureCode,No,,,,
ProcedureMasterInfo,AlternateProcedureCode,No,,,,
ProcedureMasterInfo,StandardDescription,No,,,,
ProcedureMasterInfo,ProcedureCharge,Yes,MASK,ProcedureCharge,,
ProcedureMasterInfo,RVUValue,Yes,MASK,RVUValue,,
ProcedureMasterInfo,UBCode,No,,,,
ProcedureMasterInfo,DefaultEPSDT,No,,,,
ProcedureMasterInfo,DefaultEMG,No,,,,
ProcedureMasterInfo,DefaultCOB,No,,,,
ProcedureMasterInfo,TypeOfService,No,,,,
ProcedureMasterInfo,PlaceOfService,No,,,,
ProcedureMasterInfo,DefaultUnits,No,,,,
ProcedureMasterInfo,RevenueCategoryID,No,,,,
ProcedureMasterInfo,UPINIndicator,No,,,,
ProcedureMasterInfo,Sex,No,,,,
ProcedureMasterInfo,ServiceTime,No,,,,
ProcedureMasterInfo,EMCBillable,No,,,,
ProcedureMasterInfo,CostOfService,Yes,MASK,CostOfService,,
ProcedureMasterInfo,RHCFlag,No,,,,
ProcedureMasterInfo,ExcludedProcedure,No,,,,
ProcedureMasterInfo,LocationID,No,,,,
ProcedureMasterInfo,RequireCertification,No,,,,
ProcedureMasterInfo,DMEProcedure,No,,,,
ProcedureMasterInfo,NDCMfgCode,No,,,,
ProcedureMasterInfo,NDCProdCode,No,,,,
ProcedureMasterInfo,NDCPkgCode,No,,,,
ProcedureMasterInfo,UnitType,No,,,,
ProcedureMasterInfo,CPOFlag,No,,,,
ProcedureMasterInfo,GlobalPeriod,No,,,,
ProcedureMasterInfo,DrugPrice,No,,,,
ProcedureMasterInfo,DrugUnit,No,,,,
ProcedureMasterInfo,EffectiveDate,Yes,DATE_OFFSET,,,
ProcedureMasterInfo,ExpirationDate,Yes,DATE_OFFSET,,,
ProcedureMasterInfo,RevenueCode,No,,,,
ProcedureMasterInfo,DefaultModalityID,No,,,,
ProcedureMasterInfo,GLProfessionalSplitPercentage,No,,,,
Race,RaceID,No,,,,
Race,LocalName,No,,,,
Race,StandardName,No,,,,
Race,Description,No,,,,
Race,IsDefaultField,No,,,,
Race,Enabled,No,,,,
Race,MURaceID,No,,,,
RaceCodingSystem,CodingSystemId,No,,,,
RaceCodingSystem,RaceID,No,,,,
RaceCodingSystem,Code,No,,,,
RaceCodingSystem,CodeDisplayName,No,,,,
RaceSub,RaceSubID,No,,,,
RaceSub,RaceSubCode,No,,,,
RaceSub,RaceSubName,No,,,,
RaceSub,RaceID,No,,,,
RaceSub,Enabled,No,,,,
RaceSub,IsDefaultField,No,,,,
RaceSub,ListOrder,No,,,,
RaceSub,Note,Yes,GENERIC_NOTES,,,
RaceSub,CreatedByID,No,,,,
RaceSub,Created,Yes,STATIC_OFFSET,,,
RaceSub,LastModifiedByID,No,,,,
RaceSub,LastModified,Yes,STATIC_OFFSET,,,
Visit,VisitID,Yes,ENCOUNTER_ID,,,
Visit,PatientID,Yes,PATIENT_ID,,,
Visit,PatientArrivalFlag,No,,,,
Visit,PatArrDateTime,Yes,DATE_OFFSET,,,
Visit,VisitTypeID,No,,,,
Visit,CareProviderID,No,,,,
Visit,ReferringProviderID,No,,,,
Visit,BillableCareProviderID,No,,,,
Visit,PrimaryCareProviderID,No,,,,
Visit,LastChangeUserID,No,,,,
Visit,CreateUserID,No,,,,
Visit,CreateDate,Yes,DATE_OFFSET,,,
Visit,ServiceLocationID,No,,,,
Visit,PracticeLocationID,No,,,,
Visit,FromDateTime,Yes,DATE_OFFSET,,,
Visit,ThroughDateTime,Yes,DATE_OFFSET,,,
Visit,ChargeTicketID,No,,,,
Visit,PrimaryComplaint,Yes,NOTES,,,
Visit,VisitStatus,No,,,,
Visit,AccidentFlag,No,,,,
Visit,AccidentState,No,,,,
Visit,AccidentTypeID,No,,,,
Visit,DisabilityFromDate,Yes,DATE_OFFSET,,,
Visit,DisabilityToDate,Yes,DATE_OFFSET,,,
Visit,HospitalAdmitDateTime,Yes,DATE_OFFSET,,,
Visit,HospitalDischargeDateTime,Yes,DATE_OFFSET,,,
Visit,FinanciallyResponsiblePartyID,Yes,REFERENCE_PID,,,
Visit,SimilarIllnessDate,Yes,DATE_OFFSET,,,
Visit,SymptomDate,Yes,DATE_OFFSET,,,
Visit,Comments,Yes,NOTES,,,
Visit,SuperbillID,No,,,,
Visit,PostOpFlag,No,,,,
Visit,ConfidentialityLevel,No,,,,
Visit,LastModifiedDateTime,Yes,DATE_OFFSET,,,
VisitHistory,UserID,No,,,,
VisitHistory,StartChangeDate,Yes,DATE_OFFSET,,,
VisitHistory,EndChangeDate,Yes,DATE_OFFSET,,,
VisitHistory,VisitID,Yes,ENCOUNTER_ID,,,
VisitHistory,PatientID,Yes,PATIENT_ID,,,
VisitHistory,PatientArrivalFlag,No,,,,
VisitHistory,PatArrDateTime,Yes,DATE_OFFSET,,,
VisitHistory,VisitTypeID,No,,,,
VisitHistory,CareProviderID,No,,,,
VisitHistory,ReferringProviderID,No,,,,
VisitHistory,BillableCareProviderID,No,,,,
VisitHistory,PrimaryCareProviderID,No,,,,
VisitHistory,CreateUserID,No,,,,
VisitHistory,CreateDate,Yes,DATE_OFFSET,,,
VisitHistory,ServiceLocationID,No,,,,
VisitHistory,PracticeLocationID,No,,,,
VisitHistory,FromDateTime,Yes,DATE_OFFSET,,,
VisitHistory,ThroughDateTime,Yes,DATE_OFFSET,,,
VisitHistory,ChargeTicketID,No,,,,
VisitHistory,PrimaryComplaint,Yes,NOTES,,,
VisitHistory,VisitStatus,No,,,,
VisitHistory,AccidentFlag,No,,,,
VisitHistory,AccidentState,No,,,,
VisitHistory,AccidentTypeID,No,,,,
VisitHistory,DisabilityFromDate,Yes,DATE_OFFSET,,,
VisitHistory,DisabilityToDate,Yes,DATE_OFFSET,,,
VisitHistory,HospitalAdmitDateTime,Yes,DATE_OFFSET,,,
VisitHistory,HospitalDischargeDateTime,Yes,DATE_OFFSET,,,
VisitHistory,FinanciallyResponsiblePartyID,Yes,REFERENCE_PID,,,
VisitHistory,SimilarIllnessDate,Yes,DATE_OFFSET,,,
VisitHistory,SymptomDate,Yes,DATE_OFFSET,,,
VisitHistory,Comments,Yes,NOTES,,,
VisitHistory,SuperBillID,No,,,,
VisitTypes,VisitTypeID,No,,,,
VisitTypes,LocalName,No,,,,
VisitTypes,StandardName,No,,,,
VisitTypes,Description,No,,,,
VisitTypes,IsDefaultField,No,,,,
VisitTypes,Enabled,No,,,,
VisitTypes,DefaultLocationID,No,,,,
VisitTypes,Billable,No,,,,
VisitTypes,OnSite,No,,,,
VisitTypes,Clinical,No,,,,
VisitTypes,DefaultPracticeLocationID,No,,,,
VisitTypes,SuperbillID,No,,,,
VisitTypes,AutoPrintSuperBill,No,,,,
VisitTypes,ExcludeForMU,No,,,,
VisitTypes,RequireReferring,No,,,,
VisitTypes,ExcludeFromFacesheet,No,,,,
VisitTypes,EncounterClassID,No,,,,
